"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Missouri"	"29"	12	2789	4.35 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"New Jersey"	"34"	10	5994	1.69 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"New York"	"36"	27	11344	2.39
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"North Carolina"	"37"	19	4600	4.14 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Ohio"	"39"	17	5958	2.90 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Pennsylvania"	"42"	20	7535	2.66
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Texas"	"48"	18	8185	2.23 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Utah"	"49"	10	1590	6.29 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Virginia"	"51"	11	4595	2.42 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Washington"	"53"	12	3673	3.27 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"California"	"06"	35	13179	2.67
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Florida"	"12"	17	6377	2.67 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Illinois"	"17"	22	6708	3.21
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Massachusetts"	"25"	17	5216	3.27 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Michigan"	"26"	18	4602	3.92 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"New Jersey"	"34"	13	5590	2.38 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"New York"	"36"	26	10639	2.48
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"North Carolina"	"37"	14	4500	3.12 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Pennsylvania"	"42"	22	6872	3.22
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Texas"	"48"	18	7942	2.26 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Virginia"	"51"	10	4502	2.23 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Wisconsin"	"55"	12	3061	3.92 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"California"	"06"	21	12743	1.61
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Florida"	"12"	18	6072	2.97 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Illinois"	"17"	16	6570	2.47 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Indiana"	"18"	10	2881	3.53 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Massachusetts"	"25"	15	4891	3.10 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"New Jersey"	"34"	14	5326	2.66 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"New York"	"36"	19	10678	1.78 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"North Carolina"	"37"	13	4208	3.10 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Ohio"	"39"	23	5411	4.31
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Pennsylvania"	"42"	28	6518	4.31
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Texas"	"48"	18	7753	2.29 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Washington"	"53"	16	3562	4.49 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"California"	"06"	25	12670	1.97
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Florida"	"12"	18	6123	2.94 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Georgia"	"13"	11	3508	3.16 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Illinois"	"17"	23	6487	3.57
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Indiana"	"18"	12	2832	4.28 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Maryland"	"24"	10	2660	3.76 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Massachusetts"	"25"	15	4623	3.26 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Michigan"	"26"	11	4286	2.57 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"New Jersey"	"34"	12	5139	2.41 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"New York"	"36"	22	10429	2.12
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Ohio"	"39"	14	5465	2.61 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Pennsylvania"	"42"	20	6565	3.05
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Texas"	"48"	15	7581	1.96 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Virginia"	"51"	11	4385	2.51 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Wisconsin"	"55"	13	2973	4.38 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"California"	"06"	26	12645	2.02
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Florida"	"12"	16	5990	2.68 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Illinois"	"17"	21	6362	3.31
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Michigan"	"26"	15	4369	3.43 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"New York"	"36"	13	10340	1.26 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Ohio"	"39"	21	5422	3.93
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Pennsylvania"	"42"	16	6473	2.49 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Texas"	"48"	10	7827	1.34 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Washington"	"53"	10	3588	2.79 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"California"	"06"	16	13088	1.25 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Colorado"	"08"	11	3127	3.52 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Florida"	"12"	16	6265	2.55 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Illinois"	"17"	18	6719	2.68 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Minnesota"	"27"	14	3299	4.24 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"New York"	"36"	23	10537	2.20
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"North Carolina"	"37"	21	4091	5.13
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Ohio"	"39"	13	5597	2.37 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Oregon"	"41"	12	2176	5.51 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Pennsylvania"	"42"	18	6676	2.72 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Texas"	"48"	29	7935	3.65
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Washington"	"53"	10	3765	2.66 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"California"	"06"	25	13799	1.78
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"Georgia"	"13"	10	3704	2.71 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"Illinois"	"17"	26	6689	3.89
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"Michigan"	"26"	10	4799	2.08 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"New York"	"36"	17	10477	1.63 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"North Carolina"	"37"	15	4283	3.50 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"Ohio"	"39"	19	5905	3.25 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"Pennsylvania"	"42"	20	6809	2.96
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"Texas"	"48"	13	8611	1.54 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"California"	"06"	20	14154	1.44
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Florida"	"12"	15	7181	2.09 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Georgia"	"13"	10	3666	2.73 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Illinois"	"17"	19	6970	2.73 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Indiana"	"18"	12	3064	3.97 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Michigan"	"26"	12	4766	2.53 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Minnesota"	"27"	10	3749	2.67 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"New York"	"36"	17	10923	1.58 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"North Carolina"	"37"	10	4391	2.28 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Ohio"	"39"	14	5947	2.37 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Pennsylvania"	"42"	18	7064	2.56 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Texas"	"48"	19	8903	2.08 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Wisconsin"	"55"	10	3194	3.13 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"California"	"06"	36	14322	2.53
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Florida"	"12"	19	7304	2.60 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Illinois"	"17"	19	7212	2.63 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Michigan"	"26"	13	5053	2.57 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"New Jersey"	"34"	11	5158	2.16 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"New York"	"36"	19	11169	1.71 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"North Carolina"	"37"	13	4544	2.86 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Ohio"	"39"	16	6062	2.65 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Pennsylvania"	"42"	14	7216	1.94 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Texas"	"48"	20	9214	2.14 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Wisconsin"	"55"	11	3357	3.28 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"California"	"06"	26	14684	1.74
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Florida"	"12"	19	7402	2.58 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Illinois"	"17"	10	7116	1.41 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Kentucky"	"21"	12	2278	5.27 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Michigan"	"26"	15	5143	2.92 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"New York"	"36"	18	11761	1.53 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"North Carolina"	"37"	11	4583	2.40 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Ohio"	"39"	16	6164	2.60 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Oregon"	"41"	10	2573	3.90 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Pennsylvania"	"42"	18	7329	2.46 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Texas"	"48"	35	9033	3.83
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Virginia"	"51"	12	4815	2.51 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Wisconsin"	"55"	12	3445	3.48 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"California"	"06"	22	14933	1.50
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"Florida"	"12"	12	7900	1.52 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"Georgia"	"13"	10	3798	2.64 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"Illinois"	"17"	14	7383	1.90 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"Michigan"	"26"	11	5166	2.13 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"New York"	"36"	22	11896	1.86
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"Ohio"	"39"	17	6298	2.71 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"Pennsylvania"	"42"	20	7480	2.68
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"Virginia"	"51"	11	4939	2.23 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2018"	"2018"	"Wisconsin"	"55"	14	3543	3.95 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"California"	"06"	20	15099	1.34
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Florida"	"12"	23	8096	2.84
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Georgia"	"13"	14	3793	3.70 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Illinois"	"17"	16	7399	2.17 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Indiana"	"18"	10	3266	3.08 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Michigan"	"26"	14	5210	2.70 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Missouri"	"29"	11	3399	3.26 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"New York"	"36"	25	12031	2.10
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Ohio"	"39"	15	6239	2.40 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Pennsylvania"	"42"	16	7599	2.11 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Texas"	"48"	13	9654	1.33 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2019"	"2019"	"Virginia"	"51"	11	4870	2.27 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"40-44 years"	"40-44"	"2008"	"2008"	"California"	"06"	11	3573	3.18 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"40-44 years"	"40-44"	"2009"	"2009"	"California"	"06"	14	3572	3.78 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"40-44 years"	"40-44"	"2010"	"2010"	"California"	"06"	10	3542	2.91 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"40-44 years"	"40-44"	"2010"	"2010"	"New York"	"36"	10	2653	3.77 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"40-44 years"	"40-44"	"2011"	"2011"	"California"	"06"	10	3593	2.89 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"40-44 years"	"40-44"	"2014"	"2014"	"California"	"06"	12	3144	3.90 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"40-44 years"	"40-44"	"2014"	"2014"	"New York"	"36"	13	2529	5.16 (Unreliable)
