"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Illinois"	"17"	31	13514	2.30
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Indiana"	"18"	11	7923	1.41 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Michigan"	"26"	16	11630	1.38 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Minnesota"	"27"	11	8575	1.28 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Missouri"	"29"	18	7591	2.38 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"New York"	"36"	23	19118	1.21
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"North Carolina"	"37"	12	9784	1.23 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Ohio"	"39"	27	14226	1.90
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Oregon"	"41"	10	4452	2.25 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Pennsylvania"	"42"	18	15274	1.18 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Tennessee"	"47"	18	6966	2.58 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Texas"	"48"	30	19671	1.55
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Virginia"	"51"	14	9083	1.54 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2018"	"2018"	"Washington"	"53"	10	8302	1.20 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"California"	"06"	34	22331	1.54
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Colorado"	"08"	11	6492	1.69 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Florida"	"12"	21	14948	1.40
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Georgia"	"13"	12	7906	1.52 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Illinois"	"17"	10	13289	0.76 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Indiana"	"18"	12	7790	1.55 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Michigan"	"26"	24	11738	2.06
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Missouri"	"29"	11	7297	1.52 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"New York"	"36"	21	18937	1.12
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"North Carolina"	"37"	18	9653	1.87 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Ohio"	"39"	24	14185	1.69
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Pennsylvania"	"42"	27	15418	1.75
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Tennessee"	"47"	17	7009	2.43 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Texas"	"48"	35	19566	1.81
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Utah"	"49"	17	4606	3.69 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Virginia"	"51"	16	8902	1.80 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"30-34 years"	"30-34"	"2019"	"2019"	"Wisconsin"	"55"	18	7885	2.28 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"California"	"06"	20	14037	1.43
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Connecticut"	"09"	11	2770	3.97 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Florida"	"12"	16	6876	2.33 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Illinois"	"17"	12	7012	1.74 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Maryland"	"24"	13	3063	4.24 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Massachusetts"	"25"	10	5360	1.88 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Michigan"	"26"	10	5063	1.98 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"New Jersey"	"34"	17	6122	2.81 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"New York"	"36"	17	11523	1.51 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"North Carolina"	"37"	16	4535	3.53 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Ohio"	"39"	19	6064	3.20 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Tennessee"	"47"	13	2637	4.94 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Texas"	"48"	15	7940	1.92 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2007"	"2007"	"Wisconsin"	"55"	11	3244	3.39 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Alabama"	"01"	10	1581	6.33 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"California"	"06"	12	13302	0.93 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Colorado"	"08"	10	3136	3.19 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Florida"	"12"	25	6600	3.79
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Illinois"	"17"	18	6680	2.74 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Massachusetts"	"25"	11	5367	2.06 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Michigan"	"26"	17	4773	3.59 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"New Jersey"	"34"	14	5636	2.52 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"New York"	"36"	14	10676	1.32 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"North Carolina"	"37"	13	4367	2.98 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Ohio"	"39"	16	5713	2.84 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Pennsylvania"	"42"	13	7110	1.83 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2008"	"2008"	"Texas"	"48"	16	7640	2.09 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Alabama"	"01"	10	1439	6.95 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"California"	"06"	20	12452	1.58 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Florida"	"12"	17	6072	2.80 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Illinois"	"17"	20	6427	3.04 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Michigan"	"26"	12	4306	2.80 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"New Jersey"	"34"	11	5304	2.13 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"New York"	"36"	24	10214	2.38
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Ohio"	"39"	16	5387	2.88 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Pennsylvania"	"42"	10	6796	1.48 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Texas"	"48"	25	7460	3.39
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2009"	"2009"	"Virginia"	"51"	14	4285	3.27 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"California"	"06"	22	12210	1.77
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Florida"	"12"	12	5776	2.08 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Illinois"	"17"	16	6125	2.65 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Massachusetts"	"25"	16	4698	3.45 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"New York"	"36"	15	10038	1.50 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"North Carolina"	"37"	10	3988	2.51 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Ohio"	"39"	15	5192	2.94 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Pennsylvania"	"42"	19	6382	2.99 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2010"	"2010"	"Texas"	"48"	17	7231	2.34 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"California"	"06"	17	11846	1.40 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Illinois"	"17"	22	6226	3.56
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"New York"	"36"	27	9628	2.82
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"North Carolina"	"37"	10	3958	2.53 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Ohio"	"39"	19	5191	3.73 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Texas"	"48"	15	7165	2.08 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2011"	"2011"	"Wisconsin"	"55"	10	2743	3.65 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"California"	"06"	23	11956	1.89
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Florida"	"12"	14	5657	2.48 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Georgia"	"13"	11	3335	3.35 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Illinois"	"17"	16	6043	2.66 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Massachusetts"	"25"	13	4364	2.98 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Michigan"	"26"	10	4144	2.41 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"New Jersey"	"34"	15	4836	3.15 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"New York"	"36"	10	9847	1.02 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"North Carolina"	"37"	11	3818	2.88 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Pennsylvania"	"42"	21	6266	3.39
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Tennessee"	"47"	11	2360	4.66 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Texas"	"48"	25	7533	3.35
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2012"	"2012"	"Washington"	"53"	10	3522	2.84 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"California"	"06"	21	12502	1.64
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Florida"	"12"	10	5868	1.70 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Illinois"	"17"	19	6390	2.97 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Indiana"	"18"	10	2824	3.59 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Maryland"	"24"	11	2466	4.46 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Michigan"	"26"	10	4353	2.30 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"New York"	"36"	24	9949	2.44
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Ohio"	"39"	12	5358	2.28 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Pennsylvania"	"42"	22	6212	3.56
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2013"	"2013"	"Texas"	"48"	14	7518	1.86 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"California"	"06"	11	13249	0.85 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"Florida"	"12"	22	6249	3.52
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"Illinois"	"17"	15	6647	2.26 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"New Jersey"	"34"	12	4848	2.53 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"New York"	"36"	23	10227	2.26
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"North Carolina"	"37"	16	4062	3.94 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2014"	"2014"	"Ohio"	"39"	13	5519	2.38 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"California"	"06"	32	13426	2.36
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Florida"	"12"	13	6558	1.98 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Illinois"	"17"	18	6643	2.72 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Indiana"	"18"	10	2917	3.46 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Massachusetts"	"25"	10	4492	2.23 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Michigan"	"26"	13	4662	2.79 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Missouri"	"29"	12	2937	4.10 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"New York"	"36"	17	10511	1.64 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"North Carolina"	"37"	10	4205	2.38 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Ohio"	"39"	11	5655	1.96 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Pennsylvania"	"42"	14	6837	2.06 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Tennessee"	"47"	10	2657	3.80 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Texas"	"48"	15	8533	1.82 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2015"	"2015"	"Virginia"	"51"	15	4378	3.43 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"California"	"06"	15	13683	1.10 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Illinois"	"17"	11	6749	1.63 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Indiana"	"18"	16	3151	5.09 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Michigan"	"26"	13	4995	2.60 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"New Jersey"	"34"	11	5083	2.18 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"New York"	"36"	15	10443	1.45 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Ohio"	"39"	11	5818	1.90 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Pennsylvania"	"42"	15	6763	2.22 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2016"	"2016"	"Texas"	"48"	14	8670	1.56 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"California"	"06"	16	13703	1.19 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Florida"	"12"	17	7089	2.41 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Georgia"	"13"	12	3608	3.34 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Illinois"	"17"	10	6876	1.45 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Michigan"	"26"	11	4927	2.24 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"New York"	"36"	13	10924	1.19 (Unreliable)
	"White"	"2106-3"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"35-39 years"	"35-39"	"2017"	"2017"	"Ohio"	"39"	16	5821	2.75 (Unreliable)
