"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2013"	"2013"	"New York"	"36"	15	4448	3.40 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2013"	"2013"	"North Carolina"	"37"	16	5050	3.17 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2013"	"2013"	"Ohio"	"39"	20	4313	4.72
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2013"	"2013"	"Tennessee"	"47"	10	3075	3.27 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2013"	"2013"	"Texas"	"48"	22	7278	2.96
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2013"	"2013"	"Virginia"	"51"	12	3467	3.48 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"Florida"	"12"	16	7352	2.18 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"Georgia"	"13"	17	7099	2.40 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"Illinois"	"17"	13	4696	2.77 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"Louisiana"	"22"	14	4382	3.20 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"Michigan"	"26"	14	4135	3.39 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"Mississippi"	"28"	12	3240	3.70 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"North Carolina"	"37"	13	4930	2.64 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"Ohio"	"39"	22	4239	5.24
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"South Carolina"	"45"	10	3242	3.08 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"Texas"	"48"	22	7262	2.97
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2014"	"2014"	"Virginia"	"51"	14	3207	4.32 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Florida"	"12"	15	7083	2.12 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Georgia"	"13"	25	7034	3.55
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Illinois"	"17"	15	4562	3.30 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Louisiana"	"22"	11	4261	2.58 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Michigan"	"26"	12	4005	3.00 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Mississippi"	"28"	13	3086	4.22 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"New York"	"36"	15	3843	3.94 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"North Carolina"	"37"	16	4732	3.39 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Ohio"	"39"	18	4108	4.41 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Pennsylvania"	"42"	11	3142	3.52 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"South Carolina"	"45"	10	3003	3.33 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Tennessee"	"47"	10	2938	3.44 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2015"	"2015"	"Texas"	"48"	17	7196	2.30 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Florida"	"12"	13	6679	1.95 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Georgia"	"13"	21	6637	3.19
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Illinois"	"17"	22	4182	5.26
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Indiana"	"18"	10	1734	5.78 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Michigan"	"26"	16	3624	4.42 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Mississippi"	"28"	11	2884	3.81 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Missouri"	"29"	11	1873	5.87 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"North Carolina"	"37"	17	4289	3.96 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Ohio"	"39"	16	3761	4.27 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Pennsylvania"	"42"	10	2777	3.60 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Tennessee"	"47"	13	2741	4.74 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2016"	"2016"	"Texas"	"48"	17	6850	2.43 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2017"	"2017"	"Georgia"	"13"	20	6291	3.19
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2017"	"2017"	"Illinois"	"17"	17	4014	4.24 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2017"	"2017"	"Michigan"	"26"	14	3358	4.18 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2017"	"2017"	"Mississippi"	"28"	13	2895	4.49 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2017"	"2017"	"North Carolina"	"37"	16	4386	3.65 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2017"	"2017"	"Ohio"	"39"	20	3672	5.45
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2017"	"2017"	"Texas"	"48"	14	6378	2.24 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2018"	"2018"	"Alabama"	"01"	13	2899	4.48 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2018"	"2018"	"Florida"	"12"	13	5708	2.28 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2018"	"2018"	"Georgia"	"13"	19	5777	3.30 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2018"	"2018"	"Louisiana"	"22"	12	3572	3.36 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2018"	"2018"	"Michigan"	"26"	12	3270	3.69 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2018"	"2018"	"North Carolina"	"37"	12	3944	3.04 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2018"	"2018"	"Ohio"	"39"	10	3395	2.96 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2018"	"2018"	"Texas"	"48"	15	6145	2.40 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2019"	"2019"	"Florida"	"12"	11	5684	1.94 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2019"	"2019"	"Georgia"	"13"	18	5706	3.16 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2019"	"2019"	"Illinois"	"17"	10	3306	3.03 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2019"	"2019"	"Ohio"	"39"	12	3406	3.52 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"20-24 years"	"20-24"	"2019"	"2019"	"Tennessee"	"47"	10	2530	3.96 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Florida"	"12"	15	6689	2.24 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Georgia"	"13"	16	6445	2.50 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Illinois"	"17"	17	3751	4.61 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Louisiana"	"22"	11	3148	3.51 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Maryland"	"24"	16	3374	4.74 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Michigan"	"26"	11	2657	4.16 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"North Carolina"	"37"	16	3835	4.18 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Ohio"	"39"	10	3006	3.40 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Pennsylvania"	"42"	12	2675	4.51 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"South Carolina"	"45"	10	2555	3.91 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Texas"	"48"	12	5963	2.01 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2007"	"2007"	"Virginia"	"51"	11	3117	3.54 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"Florida"	"12"	11	6831	1.61 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"Georgia"	"13"	16	6216	2.62 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"Illinois"	"17"	15	3636	4.19 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"Maryland"	"24"	17	3325	5.16 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"Michigan"	"26"	14	2650	5.31 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"Missouri"	"29"	11	1621	6.85 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"New York"	"36"	12	5212	2.31 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"North Carolina"	"37"	13	3839	3.39 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"Ohio"	"39"	10	3002	3.38 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2008"	"2008"	"Texas"	"48"	14	5894	2.39 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"Georgia"	"13"	20	5918	3.39
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"Illinois"	"17"	13	3547	3.78 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"Louisiana"	"22"	15	3285	4.45 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"Maryland"	"24"	14	3135	4.48 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"Michigan"	"26"	13	2567	5.08 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"Missouri"	"29"	10	1537	6.51 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"New York"	"36"	12	5468	2.22 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"North Carolina"	"37"	16	3614	4.44 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"Ohio"	"39"	11	3019	3.78 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2009"	"2009"	"Tennessee"	"47"	13	2211	5.88 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2010"	"2010"	"Florida"	"12"	15	6554	2.29 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2010"	"2010"	"Georgia"	"13"	12	5768	2.13 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2010"	"2010"	"Illinois"	"17"	13	3316	3.98 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2010"	"2010"	"Louisiana"	"22"	10	3170	3.24 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2010"	"2010"	"Michigan"	"26"	13	2556	5.13 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2010"	"2010"	"South Carolina"	"45"	11	2313	4.77 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2010"	"2010"	"Texas"	"48"	11	5766	1.85 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2010"	"2010"	"Virginia"	"51"	12	3047	3.95 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2011"	"2011"	"Florida"	"12"	19	6557	2.90 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2011"	"2011"	"Georgia"	"13"	13	5579	2.35 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2011"	"2011"	"Illinois"	"17"	11	3360	3.30 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2011"	"2011"	"Maryland"	"24"	14	3103	4.51 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2011"	"2011"	"Michigan"	"26"	10	2481	4.03 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2011"	"2011"	"North Carolina"	"37"	12	3664	3.29 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"Florida"	"12"	13	6709	1.94 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"Illinois"	"17"	17	3397	5.02 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"Louisiana"	"22"	10	3256	3.21 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"Maryland"	"24"	10	3081	3.26 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"New York"	"36"	16	5085	3.16 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"North Carolina"	"37"	19	3582	5.30 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"Ohio"	"39"	10	2914	3.49 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"Pennsylvania"	"42"	10	2720	3.72 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"Texas"	"48"	17	5809	2.93 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2012"	"2012"	"Virginia"	"51"	11	2943	3.76 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"Alabama"	"01"	11	2440	4.51 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"Florida"	"12"	13	6797	1.91 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"Georgia"	"13"	11	5856	1.89 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"Illinois"	"17"	11	3327	3.31 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"Maryland"	"24"	10	3117	3.21 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"New York"	"36"	11	4954	2.24 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"North Carolina"	"37"	15	3774	3.97 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"Pennsylvania"	"42"	13	2829	4.62 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"Tennessee"	"47"	11	2210	5.01 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2013"	"2013"	"Texas"	"48"	12	6209	1.91 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"Florida"	"12"	22	6950	3.17
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"Georgia"	"13"	18	6047	2.99 (Unreliable)
	"Black or African American"	"2054-5"	"Disorders related to length of gestation and fetal malnutrition (P05-P08)"	"GR130-086"	"25-29 years"	"25-29"	"2014"	"2014"	"Illinois"	"17"	12	3555	3.38 (Unreliable)
